temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth,generated_power_kw
9.94,74,1019.5,0.0,0.0,0.0,0,0,0,248.31,1.48,345.96,1.44,360.0,1.61,333.43,7.2,74.20257,62.575838,85.171016,1259.4146
14.19,57,1018.7,0.0,0.0,0.0,0,0,0,431.65,3.88,21.8,3.88,21.8,4.1,15.26,6.12,60.660724,51.234694,95.030855,1676.5164
16.73,47,1018.1,0.0,0.0,0.0,0,0,0,600.75,9.34,27.55,9.83,28.44,9.98,25.64,8.64,47.747068,40.101825,107.04585,1524.7286
17.91,44,1017.7,0.0,0.0,0.0,0,0,0,743.15,14.17,27.22,14.69,30.96,14.2,30.47,11.16,36.208127,29.861,124.04158,1757.3037
20.82,33,1017.1,0.0,0.0,0.0,0,0,0,873.98,17.39,27.1,18.04,28.61,16.92,29.29,18.36,41.69892,34.736002,245.32596,1732.0467
21.01,33,1016.4,0.0,0.0,3.3,11,0,0,798.33,18.22,29.6,19.2,30.41,17.91,30.17,18.36,54.058425,45.536314,259.36327,912.83784
20.89,34,1016.2,0.0,0.0,1.2,4,0,0,679.07,18.78,32.47,19.67,34.56,18.37,34.62,20.16,67.338859,56.821591,270.0829,297.61583
8.18,60,1022.0,0.0,0.0,0.0,0,0,0,259.88,11.21,5.53,11.93,5.19,11.21,5.53,26.28,74.260295,62.490688,84.992955,1312.4512
10.82,44,1020.9,0.0,0.0,0.0,0,0,0,444.11,15.54,13.39,16.52,16.46,15.63,14.68,23.76,60.7384,51.149644,94.828189,1945.8775
13.27,42,1020.9,0.0,0.0,0.0,0,0,0,614.99,19.39,21.8,20.8,23.46,19.05,22.2,26.28,47.849898,40.008729,106.80798,2389.9901
15.35,41,1019.6,0.0,0.0,0.0,0,0,0,759.17,23.53,29.31,25.19,30.96,23.22,29.74,29.16,36.343665,29.746529,123.76656,2650.4673
16.89,41,1018.7,0.0,0.0,0.0,0,0,0,867.75,25.57,32.35,27.56,33.27,25.26,32.78,30.6,28.027984,22.030553,151.10597,2719.7942
18.15,34,1019.6,0.0,0.0,0.0,0,0,0,938.95,26.08,26.21,28.34,27.22,26.08,26.21,31.68,26.049949,20.125481,189.92356,2622.2036
19.32,30,1019.5,0.0,0.0,0.0,0,0,0,952.3,27.91,30.2,30.38,31.43,27.6,30.58,32.4,31.557986,25.321609,224.0722,2367.1156
19.98,29,1018.8,0.0,0.0,0.0,0,0,0,913.14,29.2,30.36,31.98,31.18,28.89,30.72,32.04,41.776767,34.599417,245.52514,1954.2814
20.04,31,1018.3,0.0,0.0,0.0,0,0,0,824.14,30.01,30.26,33.4,30.43,30.01,30.26,32.04,54.102816,45.411005,259.53962,1354.8449
19.61,34,1018.3,0.0,0.0,0.0,0,0,0,697.76,29.88,31.2,33.96,32.01,30.38,31.43,33.12,67.35896,56.699408,270.23638,532.98338
18.73,37,1018.7,0.0,0.0,0.0,0,0,0,539.34,29.27,31.93,33.66,32.33,29.57,31.56,33.48,81.052523,67.987322,279.57757,21.669718
7.34,79,1022.4,0.0,0.0,0.0,0,0,0,231.4,1.48,255.96,2.55,261.87,1.94,248.2,6.84,74.318683,62.410753,84.818966,1269.4503
12.37,55,1020.4,0.0,0.0,0.0,0,0,0,442.33,5.24,15.95,5.24,15.95,4.9,17.1,9.36,60.816064,51.069912,94.629928,1880.3645
15.78,43,1020.1,0.0,0.0,0.0,0,0,0,613.21,10.79,25.71,11.27,26.57,10.79,25.71,11.88,47.951718,39.921243,106.57455,2327.0617
17.58,40,1019.1,0.0,0.0,0.0,0,0,0,755.61,13.68,26.57,13.85,27.9,13.2,25.87,16.2,36.476563,29.638131,123.49461,2578.2922
19.41,35,1018.1,0.0,0.0,0.0,0,0,0,861.52,14.69,30.96,14.88,32.15,14.2,30.47,15.84,28.191976,21.885,150.86741,2637.8429
22.51,31,1017.2,0.0,0.0,0.0,0,0,0,921.15,16.6,24.34,17.07,24.94,16.27,24.86,13.68,26.212067,19.955327,189.91581,2564.0717
23.34,27,1016.7,0.0,0.0,0.0,0,0,0,935.39,16.92,29.29,17.1,30.34,16.12,29.43,14.4,31.676476,25.167166,224.24467,2330.2408
23.94,25,1016.0,0.0,0.0,0.0,0,0,0,898.9,15.5,30.74,15.88,32.97,15.08,33.31,13.68,41.850135,34.465871,245.71608,1911.9451
24.19,25,1015.4,0.0,0.0,0.0,0,0,0,813.46,15.14,28.39,15.5,30.74,14.69,30.96,12.96,54.143583,45.288205,259.70857,1323.5814
23.99,26,1014.9,0.0,0.0,0.0,0,0,0,690.64,14.97,27.18,15.81,30.07,15.0,30.26,11.52,67.376047,56.579546,270.38321,514.33164
23.44,26,1014.8,0.0,0.0,0.0,0,0,0,534.0,14.51,29.74,15.08,33.31,14.58,32.91,10.8,81.050882,67.865409,279.70701,20.466111
22.39,29,1014.8,0.0,0.0,0.0,0,0,0,357.78,13.98,34.51,15.19,36.33,14.19,35.71,10.8,92.136356,76.689561,286.89644,0.006018519
10.05,82,1018.0,0.0,0.0,0.0,0,0,0,0.0,18.84,173.42,37.24,163.14,20.99,174.09,25.92,115.99798,94.113496,56.655706,1.5972678
9.66,86,1017.7,0.0,0.0,0.0,0,0,0,0.0,20.52,180.0,38.49,172.48,22.33,181.85,33.12,102.01293,84.124561,66.503445,85.312222
12.35,76,1017.2,0.0,0.0,0.0,0,0,0,79.21,23.77,178.26,34.27,176.39,25.2,179.18,18.36,88.163926,73.498364,75.607414,526.2499
15.04,66,1017.6,0.0,0.0,0.0,0,0,0,254.54,23.41,178.24,28.1,177.8,24.49,178.32,18.0,74.377688,62.335997,84.649239,1229.1708
18.37,53,1016.5,0.0,0.0,0.0,0,0,0,435.21,18.81,174.51,21.75,173.35,19.56,173.66,14.76,60.893678,50.995486,94.436423,1817.8831
21.53,42,1015.8,0.0,0.0,0.0,0,0,0,604.31,10.82,176.19,11.18,176.31,10.85,174.29,9.36,48.052539,39.839414,106.34625,2264.4549
26.26,23,1015.2,0.0,0.0,0.0,0,0,0,914.03,14.29,310.91,14.02,311.88,12.98,313.88,11.16,26.368342,19.791238,189.90034,2550.153
26.59,22,1014.8,0.0,0.0,0.0,0,0,0,927.38,14.8,311.05,14.57,309.99,14.02,311.88,11.88,31.789664,25.01714,224.40713,2304.96
26.75,21,1014.4,0.0,0.0,0.0,0,0,0,890.89,14.51,316.01,14.51,313.99,13.75,315.0,12.24,41.919182,34.335531,245.89795,1875.7806
26.66,20,1013.6,0.0,0.0,0.0,0,0,0,807.23,14.34,321.12,14.57,320.01,14.06,320.19,12.96,54.180797,45.167994,259.86973,1302.302
26.31,20,1013.0,0.0,0.0,0.0,0,0,0,686.19,13.78,326.73,13.68,324.64,13.18,325.01,12.6,67.39017,56.462051,270.5232,523.03361
25.71,21,1012.9,0.0,0.0,0.0,0,0,0,530.44,12.4,334.18,12.56,332.7,11.75,332.65,12.96,81.046765,67.745898,279.83023,35.986163
24.78,22,1012.5,0.0,0.0,0.0,0,0,0,355.11,11.72,349.38,12.07,349.7,11.3,350.84,12.6,92.235315,76.655992,287.08389,0.052702703
12.47,60,1014.1,0.0,0.0,0.0,0,0,0,0.0,12.9,202.99,25.63,190.52,16.65,201.57,16.92,116.00657,94.011514,56.52534,5.4338798
12.5,57,1013.4,0.0,0.0,0.0,0,0,0,0.0,11.63,201.8,13.51,221.76,13.66,198.43,10.08,102.04346,84.042617,66.364093,103.36583
14.58,54,1013.2,0.0,0.0,0.0,0,0,0,79.21,10.25,198.43,10.3,233.53,9.96,192.53,7.92,88.207871,73.423428,75.4574,536.07194
18.42,44,1012.8,0.0,0.0,0.0,0,0,0,254.54,7.24,206.57,7.39,223.03,7.1,210.47,7.2,74.437225,62.266404,84.483862,1178.49
22.06,36,1011.9,0.0,0.0,0.0,0,0,0,433.43,3.76,253.3,4.1,254.74,3.76,253.3,6.84,60.97113,50.92633,94.247756,1819.4517
9.09,99,1015.3,0.0,0.0,0.0,0,0,0,0.0,2.74,156.8,2.55,278.13,2.16,180.0,0.72,116.0174,93.915453,56.398068,6.8295082
8.53,100,1015.0,0.0,0.0,0.0,0,0,0,0.0,0.0,180.0,3.1,305.54,1.02,225.0,1.44,102.07535,83.965814,66.228308,115.15371
14.43,72,1015.2,0.0,0.0,0.0,0,0,0,256.32,3.96,360.0,4.21,340.02,4.02,349.7,4.32,74.497221,62.20195,84.322951,1240.9947
17.81,58,1014.6,0.0,0.0,0.0,0,0,0,436.1,8.65,2.39,9.0,360.0,8.64,360.0,6.84,61.048329,50.862412,94.064077,1858.5156
19.74,48,1014.4,0.0,0.0,0.0,0,0,0,604.31,12.24,360.0,12.62,356.73,12.25,358.32,11.52,48.250613,39.692501,105.90541,2293.7316
22.22,25,1013.9,0.0,0.0,0.0,0,0,0,342.65,15.41,322.59,16.49,323.88,14.9,322.85,19.8,92.426327,76.596388,287.44046,0.13675214
8.46,83,1017.5,0.0,0.0,0.0,0,0,0,0.0,6.76,244.8,6.19,305.54,7.75,248.2,6.84,116.03059,93.825484,56.273959,4.1715847
8.73,80,1017.4,0.0,0.0,0.0,0,0,0,0.0,3.89,236.31,6.79,327.99,5.82,248.2,4.32,102.10857,83.894163,66.096165,93.819444
10.47,73,1017.6,0.0,0.0,0.0,0,0,0,82.77,1.48,255.96,9.59,325.71,3.26,263.66,5.04,88.298754,73.289106,75.169452,533.53995
15.48,58,1016.6,0.0,0.0,0.0,0,0,0,258.1,7.42,345.96,8.77,340.82,7.52,343.3,4.68,74.557604,62.142611,84.166615,1243.9342
17.72,50,1016.4,0.0,0.0,0.0,0,0,0,437.88,12.29,354.96,12.98,356.82,12.25,358.32,8.64,61.125186,50.803697,93.885531,1860.5992
18.81,48,1016.7,0.0,0.0,0.0,0,0,0,605.2,13.32,1.55,13.34,3.09,12.62,3.27,9.72,48.347654,39.627343,105.6933,2288.1086
20.08,44,1015.8,0.0,0.0,0.0,0,0,0,745.82,12.73,8.13,12.43,10.01,11.72,10.62,12.6,36.981649,29.266631,122.45213,2500.0097
21.47,40,1015.3,0.0,0.0,0.0,0,0,0,851.73,11.61,7.13,11.3,9.16,10.95,9.46,11.88,28.800327,21.369974,149.91098,2609.307
10.64,83,1017.6,0.0,0.0,0.0,0,0,0,0.0,4.02,206.57,2.9,299.74,4.33,221.63,1.08,102.14308,83.827673,65.96774,104.78611
12.77,74,1017.8,0.0,0.0,0.0,0,0,0,82.77,3.6,216.87,2.9,240.26,4.07,225.0,3.24,88.345582,73.229688,75.031695,526.28806
16.75,61,1017.3,0.0,0.0,0.0,0,0,0,256.32,2.16,270.0,2.41,243.43,2.55,261.87,5.4,74.618304,62.088359,84.01496,1219.2222
22.04,41,1016.3,0.0,0.0,0.0,0,0,0,589.18,7.99,352.23,7.64,351.87,7.57,357.27,9.0,48.44323,39.567663,105.487,1920.7839
11.02,88,1018.6,0.0,0.0,0.0,0,0,0,0.0,7.07,194.74,5.59,194.93,8.05,190.3,5.04,102.17888,83.766349,65.843106,89.534642
13.2,78,1018.6,0.0,0.0,0.0,0,0,0,82.77,6.21,190.01,9.11,198.43,6.13,183.37,6.12,88.393262,73.175408,74.898198,517.27972
17.5,61,1018.2,0.0,0.0,0.0,0,0,0,256.32,5.09,188.13,6.57,189.46,5.45,187.59,7.2,74.679251,62.039167,83.868089,1214.4157
20.97,48,1017.5,0.0,0.0,0.0,0,0,0,434.32,5.4,216.87,5.9,217.57,5.4,216.87,6.48,61.277529,50.701733,93.54439,1799.2648
23.08,38,1017.4,0.0,0.0,0.6,2,0,0,598.08,6.41,231.84,6.92,231.34,6.13,229.76,9.0,48.537243,39.51342,105.28671,2220.9283
24.49,32,1016.9,0.0,0.0,0.3,1,0,0,728.91,9.18,228.18,9.93,226.47,9.18,228.18,12.96,37.216502,29.117554,121.96183,2346.5287
26.62,26,1016.9,0.0,0.0,0.0,0,0,0,908.69,5.19,236.31,5.62,230.19,5.35,227.73,6.84,27.056322,19.059889,189.70977,2364.7544
25.94,25,1015.7,0.0,0.0,0.0,0,0,0,239.41,13.04,332.02,14.49,333.43,13.36,332.74,11.16,92.465507,76.348101,287.77915,0.082083333
12.95,57,1020.5,0.0,0.0,0.0,0,0,0,0.0,10.04,194.53,9.16,225.0,11.72,190.62,7.92,116.08311,93.590895,55.921251,10.733333
13.39,54,1020.8,0.0,0.0,0.0,0,0,0,0.0,11.11,204.9,14.65,207.82,12.57,203.63,11.52,102.21591,83.710192,65.722332,117.60306
16.26,48,1020.3,0.0,0.0,0.0,0,0,0,83.66,11.84,199.54,20.88,180.0,10.83,195.42,6.48,88.44174,73.126248,74.769041,534.43056
20.07,42,1020.1,0.0,0.0,0.0,0,0,0,255.43,14.47,185.71,18.03,183.43,15.52,183.99,7.92,74.740376,61.995004,83.726104,839.23455
22.97,36,1019.8,0.0,0.0,0.0,0,0,0,432.54,11.25,172.65,12.37,171.63,11.25,172.65,7.56,61.352848,50.658409,93.382064,1564.5903
25.38,30,1019.3,0.0,0.0,0.0,0,0,0,598.08,10.16,157.07,11.17,159.23,10.83,158.55,9.72,48.629599,39.464569,105.09263,1646.1256
26.63,27,1018.7,0.0,0.0,0.0,0,0,0,736.03,13.55,163.01,14.93,164.62,14.59,164.25,12.24,37.329154,29.052068,121.72554,2378.1797
16.14,43,1020.9,0.0,0.0,0.0,0,0,0,76.54,28.17,169.7,39.25,168.9,29.24,170.07,34.2,88.490961,73.082186,74.644305,561.03356
27.28,21,1018.6,0.0,0.0,0.0,0,0,0,903.35,21.13,171.18,21.79,172.41,20.36,171.87,18.72,27.28717,18.809954,189.58081,2025.133
12.21,55,1020.3,0.0,0.0,5.1,17,0,0,0.0,16.66,173.8,35.63,161.75,19.49,175.76,23.76,116.15492,93.409654,55.599262,6.8715847
12.29,58,1020.6,0.0,0.0,0.0,0,0,0,0.0,18.45,174.4,36.85,165.28,20.96,175.07,24.12,102.33411,83.572682,65.383857,104.29291
16.66,46,1020.0,0.0,0.0,0.6,2,0,0,95.23,22.03,175.31,32.43,171.06,23.5,174.73,24.84,88.591418,73.009261,74.40841,511.57083
19.64,38,1020.1,0.0,0.0,0.0,0,0,0,268.78,23.89,173.95,29.38,172.96,24.25,174.04,23.76,74.924144,61.892379,83.330426,1187.0273
21.77,33,1019.9,0.0,0.0,0.0,0,0,0,439.66,24.44,170.68,28.88,169.95,24.8,170.81,24.12,61.574437,50.558592,92.929604,1783.2594
24.02,28,1020.1,0.0,0.0,0.0,0,0,0,606.09,24.22,168.86,27.53,168.69,24.5,169.85,23.76,48.895841,39.349924,104.5495,2207.6489
26.89,20,1018.8,0.0,0.0,0.0,0,0,0,839.27,23.75,165.96,25.15,166.76,23.31,166.61,18.72,29.558861,20.798386,148.50608,2507.7453
27.75,17,1019.4,0.0,0.0,0.0,0,0,0,918.48,18.23,170.91,19.3,171.42,18.18,172.03,15.84,27.492368,18.585118,189.42216,2431.8209
28.26,16,1018.9,0.0,0.0,0.0,0,0,0,933.61,15.11,167.62,15.82,168.18,15.04,168.96,12.96,32.556284,23.866068,225.40691,1967.3808
28.64,16,1018.7,0.0,0.0,0.0,0,0,0,898.9,13.8,164.88,14.49,165.62,13.36,165.96,11.88,42.338906,33.30991,247.11487,1874.6282
14.75,43,1021.6,0.0,0.0,0.0,0,0,0,0.0,24.63,164.74,40.54,160.28,26.81,165.22,37.8,116.18288,93.360916,55.499078,15.519399
17.01,36,1021.3,0.0,0.0,0.0,0,0,0,87.22,28.2,165.96,39.76,163.7,28.2,165.96,41.4,88.642534,72.980361,74.297411,341.01194
21.78,26,1021.2,0.0,0.0,0.0,0,0,0,400.5,30.15,168.29,36.08,167.91,30.43,169.09,36.72,61.646557,50.535226,92.790646,1784.1819
25.39,16,1020.6,0.0,0.0,0.0,0,0,0,735.14,28.83,164.05,31.8,164.23,28.39,164.55,27.0,37.745827,28.84955,120.84646,2508.3765
26.41,17,1019.5,0.0,0.0,0.0,0,0,0,851.73,24.25,161.83,26.07,162.32,24.14,162.65,21.6,29.66633,20.726516,148.28017,2497.0871
12.79,49,1020.4,0.0,0.0,0.0,0,0,0,0.0,21.43,172.28,39.73,165.84,23.22,172.87,36.72,102.41847,83.506789,65.178799,196.62583
16.34,39,1019.7,0.0,0.0,0.0,0,0,0,88.11,23.18,173.76,34.81,169.27,24.25,174.04,34.2,88.694164,72.956448,74.191147,511.16167
19.63,25,1019.5,0.0,0.0,0.0,0,0,0,263.44,24.65,173.29,30.5,172.54,24.61,174.12,32.76,75.046275,61.848506,83.092788,1212.8939
21.84,20,1019.0,0.0,0.0,0.0,0,0,0,443.22,24.86,169.99,28.53,169.82,24.86,169.99,26.28,61.717685,50.516736,92.657869,1768.9961
23.66,18,1018.7,0.0,0.0,0.0,0,0,0,610.54,24.19,165.34,26.81,165.22,24.1,166.17,25.2,49.063368,39.29956,104.22161,2155.8192
25.18,18,1017.8,0.0,0.0,0.0,0,0,0,751.16,22.55,160.41,24.14,159.94,22.09,160.97,22.68,37.841078,28.813551,120.64468,2392.4464
26.17,19,1017.3,0.0,0.0,0.0,0,0,0,855.29,21.46,157.31,22.6,157.52,21.19,159.1,20.16,29.768355,20.661446,148.05808,2550.3631
13.7,60,1016.7,0.0,0.0,0.0,0,0,0,0.0,17.58,169.38,35.36,157.87,19.92,173.77,30.96,116.1272,93.199975,55.396298,13.774167
17.76,44,1008.8,0.0,0.0,0.0,0,0,0,843.72,26.65,218.42,29.13,219.99,26.32,220.01,27.72,30.120113,20.468007,147.21484,2209.2489
13.63,58,1023.4,0.0,0.0,0.0,0,0,0,607.87,20.12,26.57,21.58,27.85,19.8,27.03,24.12,49.638076,39.295543,103.21372,2327.4075
14.97,54,1022.8,0.0,0.0,0.6,2,0,0,747.6,23.36,24.59,25.45,25.11,23.36,24.59,25.56,38.461462,28.726518,119.3334,2595.5184
16.22,48,1022.3,0.0,0.0,0.0,0,0,0,843.72,22.26,22.83,23.36,24.59,21.75,24.44,23.04,30.3786,20.379177,146.46435,2704.4225
18.97,39,1022.1,0.0,0.0,2.4,8,0,0,917.59,18.67,19.13,19.26,20.81,17.78,21.37,18.36,32.86059,23.036206,225.45635,2281.8972
19.66,37,1021.9,0.0,0.0,0.6,2,0,0,885.55,17.31,16.93,17.87,18.8,16.74,18.82,16.56,42.373779,32.507782,247.51812,1847.6144
19.99,38,1020.8,0.0,0.0,0.0,0,0,0,697.76,18.9,17.74,19.93,20.07,18.33,19.5,17.64,67.12138,54.747033,271.83378,504.3389
19.75,40,1021.0,0.0,0.0,0.0,0,0,0,550.91,19.52,22.78,21.27,23.96,19.67,23.75,18.36,80.548316,66.011434,280.95781,53.168611
11.67,79,1024.5,0.0,0.0,0.0,0,0,0,263.44,9.72,360.0,10.14,6.12,9.37,2.2,18.36,75.573145,61.881798,82.303749,1239.2325
13.9,56,1024.3,0.0,0.0,0.0,0,0,0,445.0,15.88,3.9,16.66,6.2,15.19,5.44,24.12,62.29748,50.558787,91.758413,1865.8973
15.4,42,1024.3,0.0,0.0,0.0,0,0,0,609.65,19.92,6.23,21.03,6.88,19.56,6.34,25.2,49.69755,39.315867,103.12433,2317.9758
16.66,38,1023.3,0.0,0.0,0.0,0,0,0,749.38,22.67,10.06,24.22,11.14,22.31,10.22,28.44,38.520013,28.73952,119.21116,2561.3303
17.5,38,1022.7,0.0,0.0,0.0,0,0,0,855.29,22.33,20.77,23.6,21.48,22.0,21.1,25.2,30.428323,20.372982,146.29482,2656.2
19.43,33,1022.6,0.0,0.0,0.0,0,0,0,927.38,18.43,12.41,19.21,12.99,18.08,12.65,20.52,28.150468,17.811201,188.08608,2571.5686
20.51,32,1022.1,0.0,0.0,0.0,0,0,0,941.62,17.99,19.89,18.46,20.56,17.65,20.28,19.44,32.859264,22.981415,225.39902,2331.0637
21.36,32,1021.6,0.0,0.0,0.0,0,0,0,907.8,18.06,23.5,19.16,25.6,17.88,25.02,20.88,42.352968,32.449338,247.50219,1704.4822
21.91,32,1021.0,0.0,0.0,0.0,0,0,0,826.81,20.12,26.57,21.58,27.85,20.29,27.47,20.52,54.178374,43.370891,261.37285,1386.8115
22.03,34,1020.4,0.0,0.0,0.0,0,0,0,707.55,21.67,32.11,23.66,33.21,21.87,32.91,20.16,67.081873,54.688332,271.83056,540.39417
21.66,36,1020.5,0.0,0.0,0.0,0,0,0,555.36,23.19,36.16,25.92,37.67,23.4,36.87,24.48,80.503864,65.953036,280.95307,34.777853
20.72,43,1020.5,0.0,0.0,0.0,0,0,0,382.7,22.68,35.96,26.5,36.71,23.48,35.64,23.76,92.787124,75.807743,288.88203,0.81527778
8.31,92,1024.0,0.0,0.0,0.0,0,0,0,0.0,3.08,290.56,2.16,360.0,2.6,303.69,2.52,116.49212,93.124153,54.741651,5.7616667
7.41,98,1023.8,0.0,0.0,0.0,0,0,0,0.0,1.02,225.0,2.1,149.04,0.36,270.0,2.16,102.8884,83.476808,64.422579,95.71669
9.67,85,1023.9,0.0,0.0,0.0,0,0,0,89.89,2.74,203.2,9.79,162.9,2.1,210.96,6.84,89.221107,72.98085,73.406741,506.08222
14.21,65,1023.3,0.0,0.0,0.0,0,0,0,263.44,5.05,175.91,7.9,155.77,5.45,172.41,10.44,75.62745,61.907352,82.246153,1210.7211
18.37,55,1022.3,0.0,0.0,0.0,0,0,0,442.33,11.89,144.87,14.48,145.12,12.68,145.41,15.12,62.353348,50.585133,91.693232,1802.6984
19.71,50,1022.5,0.0,0.0,0.0,0,0,0,608.76,12.54,140.83,14.19,144.29,13.18,145.01,14.76,49.753945,39.340508,103.04351,2223.5293
21.21,44,1022.0,0.0,0.0,0.0,0,0,0,749.38,10.95,133.67,12.23,137.39,11.48,138.81,14.4,38.574058,28.757521,119.0989,2245.2123
22.65,40,1021.1,0.0,0.0,0.0,0,0,0,856.18,8.37,115.46,9.09,123.69,8.59,123.02,15.12,30.471957,20.373039,146.13327,2617.5703
22.88,37,1020.8,0.0,0.0,0.0,0,0,0,920.26,14.2,30.47,14.39,31.7,13.89,31.22,12.24,28.170387,17.780767,187.93463,2278.6321
23.79,34,1020.7,0.0,0.0,0.0,0,0,0,934.5,15.0,30.26,15.19,31.43,14.69,30.96,12.96,32.852226,22.932021,225.33091,2299.9379
24.39,31,1020.6,0.0,0.0,0.0,0,0,0,900.68,14.69,30.96,14.78,34.08,14.28,33.69,17.28,42.32792,32.395169,247.47623,1901.3432
24.62,30,1019.7,0.0,0.0,0.0,0,0,0,821.47,14.39,31.7,14.69,36.03,13.98,34.51,19.08,54.143037,43.315863,261.35955,1328.8738
24.67,29,1019.4,0.0,0.0,0.0,0,0,0,703.99,15.41,37.41,15.82,41.31,15.07,40.16,19.8,67.040311,54.633339,271.82025,528.37159
24.33,30,1019.3,0.0,0.0,0.0,0,0,0,553.58,15.35,39.29,16.3,43.21,15.28,43.09,19.8,80.458149,65.89849,280.94211,34.655278
23.56,31,1018.8,0.0,0.0,0.0,0,0,0,382.7,15.58,40.31,16.81,43.26,15.79,43.15,14.76,92.738704,75.754066,288.8688,0.44861111
11.26,96,1021.9,0.0,0.0,0.0,0,0,0,0.0,5.86,312.51,9.51,330.52,5.5,328.39,6.84,116.53974,93.143341,54.69046,7.4708333
10.51,99,1022.2,0.0,0.0,0.0,0,0,0,0.0,3.89,303.69,6.79,327.99,3.6,323.13,4.32,102.93781,83.499984,64.373484,101.25833
15.29,71,1022.0,0.0,0.0,0.0,0,0,0,264.33,4.2,329.04,4.2,329.04,3.88,338.2,11.88,75.680541,61.936976,82.194876,1190.4209
18.55,46,1021.7,0.0,0.0,0.0,0,0,0,445.0,7.95,5.19,8.21,15.26,7.86,15.95,8.28,62.407142,50.615493,91.635371,1807.7131
20.4,39,1021.1,0.0,0.0,0.0,0,0,0,614.1,12.52,18.43,13.24,22.38,12.77,21.5,12.6,49.807193,39.369385,102.97142,2238.796
21.64,40,1019.8,0.0,0.0,0.0,0,0,0,754.72,13.78,19.86,13.91,21.25,13.44,20.38,13.68,38.623571,28.780464,118.99697,2493.9403
23.22,36,1019.7,0.0,0.0,0.0,0,0,0,861.52,14.58,20.22,14.71,21.54,14.24,20.73,14.04,30.509555,20.379378,145.98038,2574.693
25.38,26,1018.9,0.0,0.0,0.0,0,0,0,927.38,15.73,15.95,15.94,18.43,15.14,18.0,14.4,28.1837,17.757203,187.77991,2508.1414
26.29,22,1018.2,0.0,0.0,0.0,0,0,0,945.18,16.85,19.98,17.45,21.8,16.65,21.57,15.12,32.839576,22.888158,225.25197,2281.0477
26.73,23,1018.1,0.0,0.0,0.0,0,0,0,911.36,18.19,27.07,18.85,28.52,17.56,28.14,15.12,42.298723,32.345378,247.44021,1885.4205
26.77,25,1017.3,0.0,0.0,0.0,0,0,0,828.59,19.34,28.95,20.01,30.26,18.71,30.02,14.76,54.104778,43.264723,261.33792,1337.6086
26.51,28,1017.1,0.0,0.0,0.0,0,0,0,709.33,20.5,30.62,21.67,32.11,20.38,32.01,15.12,66.996787,54.582139,271.80288,530.42806
25.83,31,1017.4,0.0,0.0,0.0,0,0,0,557.14,21.87,32.91,24.16,33.45,22.07,33.69,16.56,80.411268,65.847876,280.92496,21.213784
24.52,35,1017.1,0.0,0.0,0.0,0,0,0,385.37,22.68,35.96,25.49,36.38,22.98,35.43,18.36,92.804043,75.793127,288.92427,0.06462585
11.08,71,1020.8,0.0,0.0,0.0,0,0,0,0.0,4.33,228.37,3.32,257.47,4.33,221.63,3.96,116.58846,93.167823,54.643836,1.475
10.31,69,1021.0,0.0,0.0,0.0,0,0,0,0.0,5.59,194.93,2.55,225.0,5.94,194.04,2.52,102.98727,83.527606,64.329493,78.268686
11.82,58,1020.7,0.0,0.0,0.0,0,0,0,91.67,5.48,203.2,4.35,204.44,4.68,202.62,3.6,89.323944,73.039696,73.314698,490.31112
15.57,46,1020.1,0.0,0.0,0.0,0,0,0,270.56,2.41,206.57,3.1,215.54,1.8,216.87,2.52,75.732327,61.970581,82.149996,1193.0489
19.43,34,1019.4,0.0,0.0,0.0,0,0,0,452.12,1.53,45.0,1.53,45.0,1.8,36.87,1.8,62.458782,50.649781,91.584935,1790.2574
22.56,27,1019.4,0.0,0.0,0.0,0,0,0,619.44,6.19,35.54,5.86,42.51,6.13,40.24,4.32,49.857231,39.402419,102.90825,2236.8761
24.35,25,1018.2,0.0,0.0,0.0,0,0,0,759.17,10.79,25.71,11.12,29.05,11.12,29.05,7.56,38.668532,28.808291,118.90572,2454.84
25.41,24,1017.6,0.0,0.0,0.0,0,0,0,865.08,12.98,19.44,12.77,21.5,12.43,22.11,10.08,30.541179,20.392033,145.83686,2543.7755
27.47,20,1017.8,0.0,0.0,0.0,0,0,0,926.49,10.31,24.78,10.46,26.57,10.31,24.78,7.56,28.190543,17.740688,187.62234,2479.1953
27.85,22,1017.6,0.0,0.0,0.0,0,0,0,938.95,13.32,18.92,13.57,21.8,13.24,22.38,10.44,32.821441,22.849987,225.16206,2274.6464
28.22,19,1017.1,0.0,0.0,0.0,0,0,0,906.02,13.1,15.95,12.86,17.93,12.18,18.97,9.0,42.265481,32.300077,247.39404,1899.8996
28.38,17,1016.5,0.0,0.0,0.0,0,0,0,829.48,13.21,17.45,12.98,19.44,12.64,19.98,9.0,54.063693,43.217564,261.30795,1357.5956
28.21,17,1016.5,0.0,0.0,0.0,0,0,0,712.89,12.3,20.56,12.43,22.11,12.1,22.75,9.0,66.951397,54.534817,271.77848,537.78847
